SATKER,TGL_DIFF,UP,REALGUP,PAGU,REALISASI,PAGU52,REAL52,PAGU53,REAL53,STATUS
637550,9,30000000,25265803,4830164000,2221775590,3153094000,1222599058,18722000,17220000,1
111805,9,20000000,16675000,4328742000,2508264536,594285000,266524000,61000000,59524000,1
119037,12,17000000,16800000,954102000,357655501,954102000,357655501,-,-,1
440559,22,2000000,1919000,571233000,351392198,142150000,70071500,-,-,1
7296,9,60000000,59600000,10151885000,5553843121,2243977000,851705445,207000000,7000000,1
98984,13,60000000,52958138,5141543000,2711876772,1592832000,999725043,91000000,91000000,1
648779,26,36000000,19786702,1455858000,816126920,1176671000,612397920,101995000,101702000,1
650131,32,8000000,4317000,3918586000,2128127704,764615000,346372092,6000000,6000000,0
119037,20,17000000,17000000,954102000,357655501,954102000,357655501,-,-,1
650829,4,22000000,16700000,11329738000,7433103382,1078933000,559684500,-,-,1
431158,6,30000000,26060700,9763596000,3179806205,7887574000,1968398203,120292000,17494250,1
654886,11,300000000,234337200,75846139000,46610823617,19774735000,9836935243,0,0,1
641614,11,60000000,58727800,21315823000,11472119480,10254301000,6022773094,1685949000,212333873,1
402283,11,7000000,6200000,179194000,82554002,179194000,82554002,0,0,1
641571,4,33000000,19460000,98712647000,36255128982,62870634000,25915364574,30227700000,7155747775,1
673521,7,48000000,46052000,5730457000,2998494493,2615244000,1667803496,0,0,1
654886,7,300000000,267068500,75846139000,46610823617,19774735000,9836935243,0,0,1
597541,8,45000000,43175000,4164040000,2316611666,1207608000,573189928,70000000,49913000,1
632009,14,30000000,30000000,2278249000,1626543031,1619744000,852839263,100000000,99166000,1
536726,26,50000000,26561500,4597383000,3059732881,1328442000,624931400,-,-,1
403847,21,180000000,179802539,208432127000,105191604628,104689881000,46409393786,82236741000,46959734972,1
418399,33,36000000,36000000,8756173000,5813027134,1602707000,1177890551,170020000,100000000,0
418456,6,10000000,9962641,2257030000,1303109450,794587000,436132669,32000000,29453850,1
406381,6,48000000,47825000,14388787000,7831208095,9097740000,4439650999,-,-,1
685695,7,300000000,197343500,575403727000,431286684609,49235629000,27996861450,191300000,191300000,1
111714,7,300000000,237573000,43581925000,26547544567,13186783000,7056559554,0,0,1
7233,10,36000000,27193008,5334731000,3414744914,1478445000,578813159,7000000,7000000,1
665882,6,300000000,221351541,66628003000,32732247764,14216309000,7574880898,10935404000,2345356100,1
402639,16,13000000,8614500,153000000,107630000,153000000,107630000,0,0,1
641600,23,23000000,18764000,3950827000,2269221297,1284695000,830407000,-,-,1
665285,25,400000000,387607000,51563450000,31274571729,13204705000,7062464066,-,-,1
424214,14,60000000,58622000,9236035000,6024099966,1332846000,681321500,193000000,120643000,1
98938,22,90000000,62216604,27638082000,17767097336,4059302000,2414218627,280000000,279000000,1
641571,13,33000000,31480000,98712647000,36255128982,62870634000,25915364574,30227700000,7155747775,1
418511,14,2900000,2900000,580042000,305031218,160850000,63468000,0,0,1
418513,16,20000000,15439000,5270384000,2691966097,1028161000,495117797,245238000,129038000,1
7212,26,39000000,37248714,5254068000,2978295124,1704523000,547629347,7000000,0,1
111905,21,3000000,3000000,6625054000,3924848455,279580000,140890000,36000000,35850000,1
418897,21,7500000,7500000,1640194000,1211527755,789404000,532367000,32000000,31850000,1
662110,27,18000000,15962500,3453866000,1859898566,398886000,161868370,87100000,48911250,1
575930,28,18000000,17999828,6353467000,3519107203,1166166000,561088938,326220000,318720000,1
632013,29,54000000,53966334,1746355000,1222461302,1213802000,425367231,150000000,150000000,1
119137,6,470000000,19500000,29462430000,9361416969,29462430000,9361416969,-,-,1
410574,6,120000000,118146260,12933145000,7153145110,6165714000,3691440715,284993000,0,1
682892,12,60000000,54965711,1939726000,901317615,1933376000,901317615,6350000,0,1
682914,11,60000000,54022754,1870653000,989775156,1870653000,989775156,0,0,1
402242,14,60000000,50454890,12115493000,6271156153,1580832000,859220111,145000000,144500000,1
238535,24,80000000,72980884,9706553000,4524991740,4325250000,1798188683,-,-,1
402242,12,60000000,59879011,12115493000,6271156153,1580832000,859220111,145000000,144500000,1
418522,13,6000000,5664700,2268381000,1436940894,780844000,452273395,32000000,32000000,1
641499,3,120000000,101115000,24527803000,14943871387,12320657000,6757068900,125000000,124500000,1
634530,28,30000000,27335697,1439194000,814437291,1191434000,691232291,0,0,1
597541,22,45000000,44981940,4164040000,2316611666,1207608000,573189928,70000000,49913000,1
641499,7,120000000,117076900,24527803000,14943871387,12320657000,6757068900,125000000,124500000,1
410291,9,90000000,87106237,11506971000,5632371086,6164177000,2461778201,162477000,75185300,1
413256,13,30000000,22072549,21427361000,11498068706,5358221000,3093219288,-,-,1
641567,1,150000000,127930000,27609379000,14817227560,16664508000,8884461733,0,0,1
418896,27,18000000,10438900,1260214000,779607577,684778000,405352463,32000000,32000000,1
670561,2,15000000,14984419,4815085000,1841574365,3638553000,1153393700,50785000,0,1
417641,7,30600000,29050000,8636007000,4134156493,1864327000,890881041,207000000,-,1
427454,11,60000000,37170675,11504211000,3983356598,2222820000,1020901225,90000000,-,1
413293,18,180000000,179434510,44302886000,21749905012,23607300000,10390626997,2591141000,1194936200,1
656581,26,30000000,19125643,3275169000,1739396160,831626000,231169029,-,-,1
99228,28,40000000,39535000,641515000,278628221,641515000,278628221,0,0,1
621911,29,300000000,190685922,22405578000,9045174335,11533183000,3336930714,1142659000,484250000,1
417641,2,30600000,27600000,8636007000,4134156493,1864327000,890881041,207000000,-,1
672969,2,20000000,19162863,3967705000,2307741360,1405737000,869564696,87500000,84250000,1
428289,20,51000000,49966400,8434481000,5415016695,5307780000,3347123603,0,0,1
681510,20,3000000,3000000,448948000,139588723,158530000,76610000,0,0,1
403410,7,2400000,2400000,92600000,53000000,92600000,53000000,0,0,1
672969,7,20000000,19439323,3967705000,2307741360,1405737000,869564696,87500000,84250000,1
683589,5,60000000,42898491,18405787000,12085351116,13842184000,9130578565,0,0,1
406426,10,50000000,30000000,5453958000,3380436224,3514645000,1930522201,100000000,0,1
437092,14,51000000,44750646,6866891000,3933248068,1839768000,891971515,349818000,323018000,1
669254,14,48000000,42856600,15715554000,9735142298,5214803000,3324835251,-,-,1
7186,5,18000000,17968218,8383238000,4567583772,1627948000,810480852,7000000,-,1
440551,6,10000000,10000000,2182420000,1348991294,735930000,471945130,32000000,32000000,1
685695,6,300000000,298057500,575403727000,431286684609,49235629000,27996861450,191300000,191300000,1
667236,7,60000000,59605520,9016895000,5998999941,5720540000,3719459314,0,0,1
567481,7,84800000,47614207,7522079000,4027816538,3474679000,1662761948,-,-,1
672952,8,18000000,15053600,5792448000,3330816176,1701068000,1077105507,77500000,-,1
426421,20,60000000,30541211,3013791000,1583226166,1500935000,731307713,50000000,-,1
431170,13,20000000,16499000,8645755000,3633240122,5434022000,2412467810,1550785000,370150942,1
7172,19,80000000,79999973,8970219000,4962434303,2590098000,1265863939,207000000,7000000,1
111904,21,15000000,10543850,3075014000,1661570870,905372000,267180826,0,0,1
653701,32,15000000,13616000,23277185000,14308538247,325233000,137125600,36000000,33931000,0
449488,7,39000000,38779086,85667342000,49826983987,23741418000,11247204149,53511175000,33448594418,1
653108,7,30000000,29921000,3503481000,2084966847,1784125000,757601555,100000000,19242630,1
682914,10,60000000,30000000,1870653000,989775156,1870653000,989775156,0,0,1
437106,10,48000000,47353500,10114818000,3821261896,1901010000,937396918,4206393000,421212900,1
431158,7,30000000,25404000,9763596000,3179806205,7887574000,1968398203,120292000,17494250,1
428242,27,60000000,58719500,9962056000,5645302898,6750333000,3420664983,-,-,1
440506,28,2000000,2000000,167997000,89824718,42860000,20008029,0,0,1
632009,12,30000000,30000000,2278249000,1626543031,1619744000,852839263,100000000,99166000,1
641656,13,300000000,291532000,75762340000,45345152128,22353253000,10465609693,-,-,1
119081,13,51000000,40515948,1059608000,746916753,1059608000,746916753,-,-,1
525296,14,120000000,86744300,13133208000,4818345985,5213049000,1856899470,3027000000,87285026,1
352638,14,300000000,297992500,24745086000,19905662759,8199685000,3140554039,0,0,1
111905,14,3000000,3000000,6625054000,3924848455,279580000,140890000,36000000,35850000,1
654872,16,300000000,231210000,36420431000,23545960499,12070614000,6389938032,0,0,1
119133,16,102000000,74003676,32323336000,2459927309,32323336000,2459927309,-,-,1
418508,14,36000000,36000000,9517075000,4932123426,2402640000,946785344,0,0,1
527940,18,30000000,18975138,1617258000,837392623,1158194000,639014623,-,-,1
641478,20,20000000,19525000,18726457000,6439853615,10093786000,1049188000,-,-,1
622372,12,150000000,124967281,16209129000,8260051862,7439281000,3977119627,1600000000,450167554,1
431158,16,30000000,29678950,9763596000,3179806205,7887574000,1968398203,120292000,17494250,1
665311,26,300000000,299120100,58075013000,34048655666,14820883000,7785106965,916164000,266611242,1
418510,4,100000,100000,204683000,104686051,28350000,10508000,0,0,1
401819,4,400000000,245052149,67143239000,32922725270,57078580000,27099430701,1250000000,49890000,1
420033,26,7900000,7900000,848340000,452353562,300034000,127374000,21950000,11300000,1
437092,17,51000000,49692876,6866891000,3933248068,1839768000,891971515,349818000,323018000,1
670252,16,18000000,9197963,2933638000,1596727455,845077000,182835259,0,0,1
7130,7,50000000,49220000,7314901000,4196828049,1773739000,557496561,7000000,5050000,1
650127,19,3000000,1617000,8195024000,4058584542,1086060000,541862106,1582500000,423828650,1
7144,19,24000000,22232000,6427590000,3341669626,1498746000,509444000,7000000,0,1
450573,20,120000000,70808918,35832779000,19538731065,9319739000,3960958430,-,-,1
641461,25,60000000,18050000,7239084000,3166429310,3582958000,1036466600,-,-,1
648779,22,36000000,26400108,1455858000,816126920,1176671000,612397920,101995000,101702000,1
418356,30,21000000,14527033,2640318000,1465956951,704564000,446356176,30000000,29364000,1
418375,30,6000000,3134700,1040950000,588257873,229940000,100610926,-,-,1
666507,20,6000000,5871406,626405000,295091047,220690000,95001578,0,0,1
681507,29,12500000,12472000,3661326000,1311090672,838290000,467413500,2061730000,447410950,1
401833,21,20000000,20000000,2886183000,1566745797,984940000,492703250,0,0,1
409810,26,72000000,55473637,10591423000,5256257654,5386655000,2081283021,61382000,-,1
7165,1,48000000,31275000,7242482000,4108090637,1592668000,580927608,7000000,0,1
248920,7,60000000,37446493,15231078000,7605951441,5818868000,2400998947,797872000,213623644,1
525296,8,120000000,91282583,13133208000,4818345985,5213049000,1856899470,3027000000,87285026,1
406381,28,48000000,47997185,14388787000,7831208095,9097740000,4439650999,-,-,1
665285,31,400000000,378592200,51563450000,31274571729,13204705000,7062464066,-,-,1
99231,32,20000000,19476375,354429000,170834797,354429000,170834797,0,0,0
553125,12,30000000,29050000,4662277000,2564222928,925706000,428175939,109150000,109102000,1
621729,11,120000000,78362933,6890351000,2836410680,2792827000,1169862707,-,-,1
525296,13,120000000,79378350,13133208000,4818345985,5213049000,1856899470,3027000000,87285026,1
352638,20,300000000,263871500,24745086000,19905662759,8199685000,3140554039,0,0,1
526751,29,1000000,500000,41700000,18000000,41700000,18000000,-,-,0
650829,2,22000000,12706250,11329738000,7433103382,1078933000,559684500,-,-,1
402252,3,5000000,4950000,199500000,174450000,199500000,174450000,0,0,1
656511,24,25200000,20402000,2919158000,1411976545,970241000,217826905,0,0,1
426041,25,36000000,36000000,6429792000,3602408153,1136584000,458550000,200000000,200000000,1
418009,25,75000000,31513038,9905622000,4283235841,9905622000,4283235841,-,-,1
567481,7,84800000,45668047,7522079000,4027816538,3474679000,1662761948,-,-,1
401819,16,400000000,285531201,67143239000,32922725270,57078580000,27099430701,1250000000,49890000,1
411146,4,60000000,38835275,4284622000,2295563231,4284622000,2295563231,-,-,1
664565,18,60000000,52117000,7075597000,3951218144,4840879000,2517622000,291000000,284225050,1
7144,4,24000000,23772000,6427590000,3341669626,1498746000,509444000,7000000,0,1
632160,33,300000000,160235257,120169407000,35449391690,43406093000,11281858329,29490658000,399065929,0
418510,7,100000,100000,204683000,104686051,28350000,10508000,0,0,1
656595,15,20000000,18187000,3185200000,1765138047,830496000,277964596,0,0,1
650829,1,22000000,12062000,11329738000,7433103382,1078933000,559684500,-,-,1
650132,1,15000000,12790000,12005750000,5761223396,533406000,233176000,66000000,54618000,1
418440,2,12270300,12270300,6143820000,3489692802,1006723000,582801300,47001000,46990000,1
574366,4,20000000,20000000,5041207000,2796947126,1048172000,496480000,64200000,64200000,1
406539,14,120000000,120000000,8165172000,5473258598,3141555000,2200358525,-,-,1
669254,24,48000000,30005200,15715554000,9735142298,5214803000,3324835251,-,-,1
653705,31,8000000,6902308,734681000,282657893,232110000,65446727,0,0,1
650829,1,22000000,20265600,11329738000,7433103382,1078933000,559684500,-,-,1
420148,24,120000000,114210809,5188256000,1586719362,5063345000,1484749362,124911000,101970000,1
682562,8,120000000,98823936,15958144000,9004325600,5716253000,2414187708,25000000,-,1
553099,9,20000000,20000000,2078027000,1140312282,539760000,206926000,40500000,40500000,1
641642,10,400000000,323371350,71436952000,43720890118,21787543000,11597314457,0,0,1
561541,10,90000000,87031802,10661579000,5486002291,3159928000,1336018942,351462000,-,1
641482,16,3608400,3608400,10971103000,6172771563,3457160000,1763869032,-,-,1
686250,3,440000000,96938011,47306926000,21653421897,34318902000,12682999448,-,-,1
402252,8,5000000,5000000,199500000,174450000,199500000,174450000,0,0,1
418513,8,20000000,19506000,5270384000,2691966097,1028161000,495117797,245238000,129038000,1
574370,9,15000000,14290000,2105071000,1067596367,697278000,325588000,58800000,33000000,1
553104,11,15000000,11884000,3204406000,1939964233,723404000,380689000,153000000,151000000,1
574370,9,15000000,15000000,2105071000,1067596367,697278000,325588000,58800000,33000000,1
98959,13,30000000,29969159,5818674000,3354053795,1715295000,751432948,111000000,77500000,1
98963,15,60000000,57637798,5860182000,3266147268,1810026000,974570597,77500000,77150000,1
641499,8,120000000,118255200,24527803000,14943871387,12320657000,6757068900,125000000,124500000,1
678363,11,21000000,13700000,6025078000,3314801729,2787154000,1274360700,-,-,1
406420,11,51000000,50945793,16445313000,9119246783,12046631000,6161983280,0,0,1
440551,14,10000000,8328550,2182420000,1348991294,735930000,471945130,32000000,32000000,1
440502,30,20000000,18345293,2211862000,1278444042,841877000,467474891,32000000,32000000,1
119000,31,130000000,98267000,5331856000,885953050,5331856000,885953050,-,-,1
621729,1,120000000,63803746,6890351000,2836410680,2792827000,1169862707,-,-,1
653530,16,70000000,66404624,15144714000,4407542549,4492306000,653802053,2308780000,0,1
670561,22,15000000,14858471,4815085000,1841574365,3638553000,1153393700,50785000,0,1
99003,2,36000000,19437840,6090892000,2990155812,1686481000,938379117,77500000,77150000,1
426029,28,10300000,10300000,1197897000,696248994,274320000,134586000,0,0,1
650016,28,12000000,9949500,7770871000,2195396304,6058088000,1380352961,18722000,6992000,1
